Year,Division,Number_of_Hospitals,Number_of_Beds,Crude_Birth_Rate,GDP_per_Capita_USD,Dengue_Cases,Beds_per_1000_Pop,Hospitals_per_100k_Pop,Avg_Beds_per_Hospital,Bed_Occupancy_Rate_Pct,Urban_Population_Pct,Area_km2,Population_Share_Pct,Tertiary_Hospitals,District_Hospitals,Upazila_Health_Complexes,Private_Clinics,Specialized_Hospitals,NGO_Facilities,Community_Health_Clinics,Diagnostic_Centers,Dengue_Rate_per_100k,Dengue_Category,Dengue_Waste_Adjustment,Birth_Rate_Category,GDP_Category,GDP_Growth_Pct,Waste_Mgmt_Coverage_Pct,Proper_Segregation_Pct,Facilities_with_Incinerator,Facilities_with_Autoclave,General_Waste_kg_day,Infectious_Waste_kg_day,Sharps_Waste_kg_day,Pharmaceutical_Waste_kg_day,Chemical_Waste_kg_day,Cytotoxic_Waste_kg_day,Pathological_Waste_kg_day,Radioactive_Waste_kg_day,Total_Hazardous_Waste_kg_day,Total_Medical_Waste_kg_day,Waste_per_Bed_kg_day,Hazardous_Waste_Pct
2020,Khulna,441,15703,17.84,2066.3,146,923.706,259.41,35.6,80.4,31.0,22285,10.0,32,81,95,135,35,29,29,19,0.86,Low,1.0916,Low,Middle Income,11.33,72.9,76.0,16,51,27626.86,7893.81,790.78,465.86,283.6,133.31,551.39,23.03,10141.79,37768.65,2.4052,26.85
2020,Barisal,244,10382,17.71,2039.9,31,1221.412,287.06,42.5,67.2,17.2,13644,5.0,18,46,45,72,18,15,14,9,0.36,Low,1.0687,Low,Middle Income,9.91,70.2,74.1,13,13,14784.53,3953.57,363.18,308.06,123.86,89.01,447.24,4.039,5288.95,20073.49,1.9335,26.35
2020,Rangpur,471,18575,17.78,2039.0,64,1092.647,277.06,39.4,83.8,19.1,16317,10.0,44,81,95,144,35,30,28,20,0.38,Low,1.0895,Low,Middle Income,9.86,70.4,74.3,36,30,34251.42,10079.62,812.77,675.13,551.12,171.03,897.12,14.386,13201.16,47452.58,2.5546,27.82
2020,Mymensingh,395,15507,17.41,1947.9,43,1520.294,387.25,39.3,57.0,14.3,10584,6.0,33,76,71,130,33,27,25,23,0.42,Low,1.0797,Low,Middle Income,4.95,67.6,72.1,34,34,19895.63,5430.21,518.66,295.44,308.09,133.17,543.89,10.062,7239.51,27135.14,1.7499,26.68
2021,Dhaka,1724,79142,17.06,2316.6,26787,1501.746,327.13,45.9,83.4,70.1,20594,31.0,140,301,324,495,131,138,92,96,50.83,High,1.0973,Low,Middle Income,18.13,84.6,84.5,97,159,132589.35,41596.26,3580.62,2078.79,2316.51,1313.51,3729.72,41.529,54656.94,187246.29,2.366,29.19
2021,Chattogram,944,36305,17.41,2351.6,10410,1067.794,277.65,38.5,76.1,37.1,33771,20.0,78,160,185,274,78,60,61,51,30.62,High,1.0814,Low,Middle Income,19.92,80.4,81.8,86,90,58003.01,16818.05,1570.45,1169.86,928.78,280.18,1356.07,39.704,22163.08,80166.1,2.2081,27.65
2021,Rajshahi,465,17339,17.23,2120.8,2145,927.219,248.66,37.3,63.0,21.4,18197,11.0,34,95,105,120,37,30,29,24,11.47,Moderate,1.0914,Low,Middle Income,8.15,72.7,76.0,43,25,20732.63,5939.47,655.12,424.17,342.33,118.39,665.32,10.992,8155.79,28888.42,1.6661,28.23
2021,Sylhet,368,12739,17.5,2210.3,1910,1070.504,309.24,34.6,36.6,27.3,12598,7.0,33,62,73,103,24,23,20,19,16.05,Moderate,1.0959,Low,Middle Income,12.71,75.7,78.3,12,33,9263.85,3088.18,255.17,198.84,94.68,62.13,295.06,4.171,3998.23,13262.08,1.0411,30.15
2021,Khulna,441,16498,16.58,2156.4,3072,970.471,259.41,37.4,61.0,31.3,22285,10.0,34,71,91,109,32,25,23,22,18.07,Moderate,1.096,Low,Middle Income,9.96,75.0,77.7,33,52,17638.76,5534.68,565.42,387.09,207.24,73.54,667.08,22.914,7457.96,25096.72,1.5212,29.72
2021,Barisal,248,10458,18.05,2130.2,638,1230.353,291.76,42.2,83.4,17.5,13644,5.0,18,41,49,59,19,19,15,12,7.51,Low,1.0717,Low,Middle Income,8.63,72.3,75.8,15,10,16985.87,5318.17,425.18,252.56,276.83,138.88,395.69,11.229,6818.54,23804.42,2.2762,28.64
2021,Rangpur,445,19114,17.46,2114.6,1025,1124.353,261.76,43.0,29.3,19.4,16317,10.0,38,102,80,129,33,29,25,20,6.03,Moderate,1.072,Low,Middle Income,7.83,72.2,75.7,16,30,11638.77,3543.47,304.92,169.45,190.29,84.88,442.66,16.193,4751.87,16390.64,0.8575,28.99
2021,Mymensingh,415,16628,16.69,2173.9,717,1630.196,406.86,40.1,82.5,14.6,10584,6.0,31,79,84,116,35,30,27,19,7.03,Low,1.0672,Low,Middle Income,10.86,72.9,76.3,38,41,28857.4,8925.35,756.33,360.07,352.01,252.89,814.45,6.45,11467.54,40324.94,2.4251,28.44
2022,Dhaka,1892,82830,17.17,2532.0,51464,1571.727,359.01,43.8,63.4,71.0,20594,31.0,138,339,436,579,167,132,116,102,97.65,Epidemic,1.0852,Low,Upper Middle,13.7,89.7,88.5,88,154,130232.06,33081.72,2963.51,2233.97,1356.94,633.12,3040.93,77.081,43387.26,173619.33,2.0961,24.99
2022,Chattogram,981,37218,17.34,2741.0,24551,1094.647,288.53,37.9,65.3,37.6,33771,20.0,80,177,209,290,76,70,58,45,72.21,High,1.0875,Low,Upper Middle,23.08,89.6,89.0,97,93,48600.6,14459.84,1480.59,624.82,862.49,214.14,1411.13,34.694,19087.7,67688.29,1.8187,28.2
2022,Rajshahi,485,18678,17.37,2652.7,3842,998.824,259.36,38.5,69.3,21.7,18197,11.0,41,90,105,139,39,29,28,24,20.55,Moderate,1.0746,Low,Upper Middle,19.12,85.2,85.8,41,36,29511.43,8320.74,695.93,492.88,423.69,291.76,679.74,5.244,10909.98,40421.41,2.1641,26.99
2022,Sylhet,359,12914,16.99,2763.1,2611,1085.21,301.68,36.0,68.5,27.7,12598,7.0,30,74,66,90,26,24,26,15,21.94,Moderate,1.0598,Low,Upper Middle,24.07,88.6,88.4,24,43,18419.65,4837.54,443.26,336.76,289.47,154.93,430.77,4.386,6497.11,24916.77,1.9294,26.08
2022,Khulna,445,17620,16.97,2583.2,6005,1036.471,261.76,39.6,66.3,31.7,22285,10.0,39,84,76,117,33,32,27,22,35.32,Moderate,1.0856,Low,Upper Middle,15.99,85.0,85.5,15,52,23920.22,6571.83,632.8,473.42,302.5,195.48,682.41,22.506,8880.94,32801.17,1.8616,27.08
2022,Barisal,256,11104,17.75,2674.3,1486,1306.353,301.18,43.4,75.7,17.7,13644,5.0,21,43,55,67,21,16,14,12,17.48,Moderate,1.0762,Low,Upper Middle,20.09,85.1,85.8,16,35,19919.34,5545.24,434.27,297.48,168.08,103.52,381.25,14.507,6944.35,26863.69,2.4193,25.85
2022,Rangpur,438,18794,17.68,2701.9,3016,1105.529,257.65,42.9,82.7,19.7,16317,10.0,30,91,102,111,35,27,26,24,17.74,Moderate,1.0967,Low,Upper Middle,21.32,86.0,86.5,39,32,32997.11,9790.46,883.54,479.55,512.54,169.82,826.55,21.48,12683.95,45681.06,2.4306,27.77
2022,Mymensingh,441,18364,17.42,2566.9,1969,1800.392,432.35,41.6,62.4,14.8,10584,6.0,40,92,79,130,35,30,24,23,19.3,Moderate,1.0841,Low,Upper Middle,15.26,82.1,83.5,43,39,24728.79,7537.76,719.81,387.75,417.79,209.2,886.36,12.936,10171.61,34900.4,1.9005,29.14
2023,Dhaka,2013,90416,17.16,2764.2,246841,1715.674,381.97,44.9,98.6,72.0,20594,31.0,152,357,400,503,170,152,113,91,468.39,Epidemic,1.0793,Low,Upper Middle,2.83,95.3,92.9,145,246,178487.01,51450.16,4897.85,3791.62,2354.74,1571.92,5405.1,28.074,69499.46,247986.47,2.7427,28.03
2023,Chattogram,955,38895,16.86,2780.1,125368,1143.971,280.88,40.7,90.9,38.0,33771,20.0,73,196,225,280,76,65,55,52,368.73,Epidemic,1.0867,Low,Upper Middle,3.43,90.6,89.8,57,104,80391.85,22444.03,2065.11,1222.93,707.5,640.36,1815.68,38.325,28933.94,109325.79,2.8108,26.47
2023,Rajshahi,511,20243,17.31,2715.7,19199,1082.513,273.26,39.6,76.9,22.0,18197,11.0,41,106,98,156,41,36,32,27,102.67,High,1.0725,Low,Upper Middle,1.03,86.7,87.0,50,68,35271.85,9709.53,1058.77,438.2,589.05,215.7,1190.55,12.125,13213.92,48485.77,2.3952,27.25
2023,Sylhet,349,13529,16.23,2624.0,19352,1136.891,293.28,38.8,58.4,28.0,12598,7.0,25,58,52,101,23,22,20,15,162.62,High,1.0861,Low,Upper Middle,-2.38,85.4,85.9,13,35,14717.26,4280.29,416.51,270.43,171.21,129.61,462.99,20.116,5751.16,20468.43,1.5129,28.1
2023,Khulna,501,18673,16.49,2858.3,25360,1098.412,294.71,37.3,70.9,32.0,22285,10.0,42,84,104,137,38,33,24,23,149.18,High,1.0702,Low,Upper Middle,6.34,91.5,90.6,34,50,26536.91,8329.83,711.73,327.68,230.14,230.1,730.47,14.601,10574.56,37111.47,1.9874,28.49
2023,Barisal,257,11410,16.03,2824.4,7910,1342.353,302.35,44.4,71.6,18.0,13644,5.0,24,48,51,72,18,18,17,12,93.06,Moderate,1.0788,Low,Upper Middle,5.07,88.6,88.6,14,26,16557.71,5289.09,476.69,355.8,194.06,142.04,517.86,9.374,6984.91,23542.63,2.0633,29.67
2023,Rangpur,504,20297,17.18,2681.9,15971,1193.941,296.47,40.3,57.4,20.0,16317,10.0,38,81,90,117,39,35,28,28,93.95,High,1.0994,Low,Upper Middle,-0.23,85.6,86.2,24,33,23717.01,6064.11,628.03,311.51,364.22,165.88,563.62,19.194,8116.55,31833.56,1.5684,25.5
2023,Mymensingh,446,16974,16.42,2747.2,9695,1664.118,437.25,38.1,85.0,15.0,10584,6.0,39,80,72,112,33,30,26,21,95.05,Moderate,1.0805,Low,Upper Middle,2.2,86.4,86.9,40,38,29389.49,8436.46,751.56,645.5,319.05,279.17,782.21,7.195,11221.14,40610.63,2.3925,27.63
